voter_id,first_name,last_name,birth_year,address_line,city,postal_code,latitude,longitude,registration_status,reported_district,source_file,last_updated,received_date,matched_district,duplicate_id_flag,duplicate_person_address_flag,missing_address_flag,invalid_postal_code_flag,missing_location_flag,out_of_region_flag,unmatched_district_flag,district_mismatch_flag,stale_record_flag,anomaly_count,anomaly_types,needs_review
SIM-VR-00807,Casey,Placeholder,1997,5318 Cedar Hill Rd,Victoria,V6T 2R0,48.413974,-123.363115,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-04-03,2026-05-02,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00808,Quinn,Placeholder,1979,5152 Fort St,Victoria,V7P 0R2,48.415898,-123.387901,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-06-16,2026-05-31,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00809,Riley,Training,1999,6343 Tillicum Rd,Esquimalt,V5Y 2V2,49.361134,-122.676061,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2024-11-06,2026-06-21,,0,0,0,0,0,1,1,0,1,3,out_of_region; unmatched_district; stale_record,1
SIM-VR-00810,Drew,Public,1987,1032 Cook St,Saanich,V4P 4A7,48.474625,-123.371344,Inactive,Saanich South,Contact_Centre_Update_2026Q2.csv,2026-02-26,2026-06-18,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00811,Reese,Practice,1982,1803 Gorge Rd,Victoria,V1E 9Y1,48.419401,-123.372281,Active,Victoria-Beacon Hill,Online_Registration_Extract_2026Q2.csv,2025-07-17,2026-05-14,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00812,Taylor,Example,1964,9210 Shelbourne St,Esquimalt,V5C 1T4,48.43874,-123.400708,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2025-01-15,2026-05-18,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00813,Sam,Demo,1975,1324 Douglas St,Oak Bay,V1P 7H0,48.454158,-123.302124,Inactive,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-07-23,2026-05-04,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00814,Drew,Public,1989,2530 Harbour View Rd,Saanich,V4Y 2A8,48.493934,-123.365843,Active,Saanich South,Federal_Electors_Extract_2026Q2.csv,2026-02-06,2026-05-31,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00815,Rowan,Demo,1988,736 Pandora Ave,Esquimalt,V7J 8S8,48.410454,-123.419369,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2025-10-17,2026-05-03,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00816,Hayden,Practice,1989,7298 Cook St,Saanich,V0Y 1T0,48.495806,-123.350081,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2024-07-28,2026-04-26,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00817,Parker,Mock,1973,1314 Cook St,Victoria,V5N 4G4,48.455664,-123.360694,Active,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2025-10-07,2026-06-14,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00818,Reese,Test,2000,2109 Tillicum Rd,Saanich,V9Y 4P2,48.498586,-123.340248,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2026-01-30,2026-05-09,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00819,Riley,Test,1966,9860 Bay St,Victoria,V9P 1S0,48.413503,-123.366145,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2024-01-30,2026-06-23,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00820,Rowan,Test,1986,5832 Harbour View Rd,Esquimalt,V3T 7B2,48.427608,-123.442428,Pending Review,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2026-02-14,2026-05-10,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00821,Cameron,Test,1974,,Esquimalt,V2H 7C3,48.450692,-123.44053,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2024-10-18,2026-05-12,Esquimalt-Metchosin,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00822,Morgan,Mock,1993,147 Shelbourne St,Esquimalt,V9H 9J9,48.434355,-123.411474,Pending Review,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-01-09,2026-05-27,Esquimalt-Metchosin,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00823,Taylor,Practice,1988,8514 Gorge Rd,Oak Bay,V3A 7B8,48.47196,-123.320992,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-01-09,2026-06-03,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00824,Reese,Example,1958,1205 Pandora Ave,Esquimalt,V4X 5E5,48.41067,-123.452929,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2024-07-21,2026-06-07,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00825,Sam,Sample,1946,8650 Cook St,Victoria,V0Y 2N2,48.418441,-123.35779,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-09-29,2026-06-17,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00826,Cameron,Mock,1968,9616 Shelbourne St,Victoria,V9X 8N4,48.415231,-123.363519,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-06-02,2026-06-03,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00827,Morgan,Example,2008,3390 Douglas St,Victoria,V5H 6C9,48.40978,-123.360666,Active,Victoria-Beacon Hill,Online_Registration_Extract_2026Q2.csv,2024-07-12,2026-05-30,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00828,Taylor,Mock,1964,4949 Cook St,Saanich,V3R 1X0,48.495381,-123.372366,Active,Saanich South,Federal_Electors_Extract_2026Q2.csv,2026-01-15,2026-05-11,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00829,Rowan,Example,1955,127 Harbour View Rd,Victoria,V3P 7J8,48.441954,-123.35814,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2024-09-15,2026-06-19,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00830,Reese,Example,1965,5901 Gorge Rd,Esquimalt,V0S 1T3,48.43709,-123.441012,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2025-03-20,2026-05-19,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00831,Jordan,Placeholder,2007,8815 Shelbourne St,Victoria,V9P 5J6,48.449091,-123.357284,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2026-01-14,2026-06-01,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00832,Riley,Example,1982,2899 Hillside Ave,Victoria,V0E 5N4,48.407499,-123.374456,Active,Victoria-Beacon Hill,Online_Registration_Extract_2026Q2.csv,2025-02-15,2026-05-21,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00833,Sam,Placeholder,1973,9718 Pandora Ave,Oak Bay,,48.42809,-123.31929,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2024-12-08,2026-06-04,Oak Bay-Gordon Head,0,0,0,1,0,0,0,0,1,2,invalid_postal_code; stale_record,1
SIM-VR-00834,Hayden,Mock,1950,9382 Hillside Ave,Victoria,,48.416378,-123.368857,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-12-13,2026-05-21,Victoria-Beacon Hill,0,0,0,1,0,0,0,0,0,1,invalid_postal_code,1
SIM-VR-00835,Casey,Example,1991,2765 Tillicum Rd,Esquimalt,V8T 2Y1,48.425145,-123.415091,Active,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2025-09-23,2026-06-14,Esquimalt-Metchosin,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00836,Jordan,Example,1989,6984 Gorge Rd,Victoria,V1C 3Y2,48.411489,-123.39058,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2026-04-30,2026-06-24,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00837,Jamie,Demo,1962,9566 Shelbourne St,Victoria,V7A 5A7,48.419437,-123.372295,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2026-03-21,2026-05-14,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00838,Avery,Demo,1953,1989 Cook St,Oak Bay,V2C 8J4,48.442355,-123.332985,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-07-30,2026-06-10,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00839,Alex,Mock,1947,2356 Admirals Rd,Victoria,V9E 8T9,48.416065,-123.370244,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2025-01-04,2026-06-09,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00840,Casey,Practice,1984,8842 Fort St,Saanich,V2R 7P2,48.484988,-123.364484,Pending Review,Saanich South,Contact_Centre_Update_2026Q2.csv,2025-11-07,2026-05-22,Saanich South,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00841,Sam,Public,1989,9054 Cook St,Victoria,V1S 0X9,48.442953,-123.338085,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2024-11-14,2026-05-02,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00842,Drew,Example,1950,8695 Cook St,Oak Bay,V9S 2X7,48.465342,-123.293205,Inactive,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2026-04-22,2026-06-25,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00843,Jordan,Practice,1947,,Victoria,V7E 1X3,48.445897,-123.35299,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2025-08-12,2026-06-17,Victoria-Swan Lake,0,0,1,0,0,0,0,0,0,1,missing_address,1
SIM-VR-00844,Jamie,Demo,1981,2600 Douglas St,Oak Bay,V7J 9X2,48.444147,-123.319726,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2025-07-12,2026-05-09,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00845,Riley,Placeholder,1963,4801 Hillside Ave,Victoria,V9X 2G5,48.421507,-123.392152,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2024-12-27,2026-05-26,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00846,Drew,Example,1997,6055 Cedar Hill Rd,Saanich,V2X 4P5,48.495407,-123.338156,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2024-11-27,2026-06-14,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00847,Avery,Sample,1959,1404 Admirals Rd,Victoria,V6V 4P9,48.456394,-123.384873,Active,Victoria-Swan Lake,Contact_Centre_Update_2026Q2.csv,2024-11-15,2026-06-12,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00848,Jamie,Mock,2005,9712 Cedar Hill Rd,Victoria,V0V 2T4,48.448057,-123.369367,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-03-29,2026-06-18,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00849,Reese,Example,1992,669 Bay St,Victoria,V5C 7P0,48.454355,-123.38312,Pending Review,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2026-06-18,2026-05-27,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00850,Sam,Placeholder,1985,5337 Fort St,Victoria,V0B 7J7,48.449665,-123.37234,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2025-02-22,2026-05-30,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00851,Casey,Sample,1998,8203 Hillside Ave,Victoria,V6T 0J3,,,Pending Review,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-06-16,2026-06-18,,0,0,0,0,1,0,1,0,1,3,missing_location; unmatched_district; stale_record,1
SIM-VR-00852,Hayden,Placeholder,1983,4239 Pandora Ave,Esquimalt,V5G 5N2,48.447817,-123.425706,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-05-25,2026-04-30,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00853,Drew,Mock,1989,3513 Hillside Ave,Saanich,V2P 3Y6,48.499277,-123.3454,Inactive,Saanich South,Contact_Centre_Update_2026Q2.csv,2025-05-20,2026-05-27,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00854,Morgan,Mock,1947,7282 Harbour View Rd,Victoria,V5R 3R3,48.412869,-123.391633,Pending Review,Saanich South,Contact_Centre_Update_2026Q2.csv,2025-03-07,2026-06-21,Victoria-Beacon Hill,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00855,Parker,Example,1957,5287 Bay St,Saanich,V3S 6V3,48.484179,-123.355889,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2025-12-06,2026-04-28,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00856,Alex,Training,1954,8003 Admirals Rd,Oak Bay,V2E 9R5,48.433004,-123.331925,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2025-08-27,2026-06-22,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00857,Cameron,Sample,2004,9967 Fort St,Saanich,V5R 9T0,48.493717,-123.376567,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2026-04-15,2026-06-18,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00858,Alex,Mock,1996,543 Hillside Ave,Saanich,V5R 2H9,48.494799,-123.34281,Pending Review,Saanich South,Contact_Centre_Update_2026Q2.csv,2025-06-17,2026-05-10,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00859,Quinn,Sample,1987,6802 Gorge Rd,Oak Bay,V2A 5R0,48.468229,-123.313585,Active,Oak Bay-Gordon Head,Contact_Centre_Update_2026Q2.csv,2026-03-04,2026-05-14,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00860,Reese,Synthetic,1964,3555 Shelbourne St,Esquimalt,V0Y 4B8,48.45193,-123.414986,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-12-06,2026-05-11,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00861,Cameron,Demo,1976,763 Hillside Ave,Oak Bay,V8R 1V0,48.467609,-123.328236,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2024-12-28,2026-05-24,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00862,Morgan,Public,1971,,Victoria,V6G 7H0,48.44204,-123.373803,Pending Review,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2024-10-01,2026-06-08,Victoria-Swan Lake,0,0,1,0,0,0,0,0,1,2,missing_address; stale_record,1
SIM-VR-00863,Sam,Demo,1945,2162 Hillside Ave,Victoria,V6P 0N5,48.415786,-123.359025,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2024-07-06,2026-06-02,Victoria-Beacon Hill,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00864,Riley,Mock,1972,176 Tillicum Rd,Saanich,V4E 7A1,48.467721,-123.341175,Active,Saanich South,ICBC_Address_Update_2026Q2.csv,2024-10-23,2026-05-28,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00865,Rowan,Synthetic,1974,8052 Douglas St,Esquimalt,V1N 7J1,48.421127,-123.439187,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-09-29,2026-05-17,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00866,Casey,Mock,1966,4231 Harbour View Rd,Esquimalt,V7A 9S9,48.417303,-123.441587,Active,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2024-11-19,2026-05-09,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00867,Cameron,Placeholder,1993,1106 Admirals Rd,Esquimalt,V9A 4E6,48.440637,-123.416008,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2026-02-24,2026-05-01,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00868,Alex,Training,1944,6003 Gorge Rd,Oak Bay,V9R 3R7,48.440758,-123.330686,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2025-06-20,2026-05-19,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00869,Parker,Synthetic,1979,1862 Cedar Hill Rd,Victoria,V1B 8X3,48.458809,-123.373704,Active,Victoria-Swan Lake,ICBC_Address_Update_2026Q2.csv,2024-09-27,2026-06-17,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00870,Sam,Demo,1948,,Saanich,VVV 999,48.501662,-123.390259,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2024-08-31,2026-06-22,Saanich South,0,0,1,1,0,0,0,0,1,3,missing_address; invalid_postal_code; stale_record,1
SIM-VR-00871,Alex,Demo,1997,3168 Harbour View Rd,Victoria,V5E 0T6,48.462119,-123.387397,Active,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2025-08-30,2026-06-16,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00872,Drew,Synthetic,1998,1235 Gorge Rd,Esquimalt,V1V 6P2,48.420606,-123.426493,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2026-05-07,2026-05-24,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00873,Rowan,Mock,1995,6983 Bay St,Victoria,V1B 7P2,48.420922,-123.392499,Active,Victoria-Beacon Hill,Federal_Electors_Extract_2026Q2.csv,2024-11-28,2026-04-29,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00874,Casey,Mock,1972,1252 Hillside Ave,Esquimalt,V0G 5N0,48.414483,-123.42635,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2026-06-18,2026-05-28,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00875,Rowan,Training,1948,3679 Harbour View Rd,Saanich,V0S 9Y6,48.484542,-123.355507,Active,Victoria-Beacon Hill,ICBC_Address_Update_2026Q2.csv,2025-03-03,2026-05-06,Saanich South,0,0,0,0,0,0,0,1,1,2,district_mismatch; stale_record,1
SIM-VR-00876,Reese,Placeholder,1952,5607 Gorge Rd,Oak Bay,V6J 6H1,48.428383,-123.308048,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2024-09-28,2026-06-04,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00877,Cameron,Test,1996,4070 Douglas St,Esquimalt,V5H 7J3,48.409091,-123.423968,Inactive,Victoria-Swan Lake,Federal_Electors_Extract_2026Q2.csv,2026-03-03,2026-06-09,Esquimalt-Metchosin,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00878,Jamie,Mock,1989,1850 Bay St,Esquimalt,V5R 0S0,48.428698,-123.427647,Active,Esquimalt-Metchosin,Contact_Centre_Update_2026Q2.csv,2025-03-30,2026-04-26,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00879,Sam,Placeholder,1960,5132 Gorge Rd,Victoria,V3H 9T4,48.444291,-123.383894,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2026-03-24,2026-06-24,Victoria-Swan Lake,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00880,Avery,Training,1942,5505 Pandora Ave,Victoria,V7N 0R9,48.41304,-123.380742,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-07-24,2026-06-03,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00881,Morgan,Demo,1943,8389 Douglas St,Victoria,V5T 3N4,48.451757,-123.38908,Active,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2025-03-22,2026-06-17,Victoria-Swan Lake,0,1,0,0,0,0,0,1,1,3,duplicate_person_address; district_mismatch; stale_record,1
SIM-VR-00882,Rowan,Public,1949,5323 Tillicum Rd,Saanich,V8Z4,48.481492,-123.368557,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2025-05-13,2026-05-30,Saanich South,0,0,0,1,0,0,0,0,1,2,invalid_postal_code; stale_record,1
SIM-VR-00883,Jamie,Placeholder,1984,3416 Gorge Rd,Esquimalt,V0H 3G6,,,Active,Esquimalt-Metchosin,ICBC_Address_Update_2026Q2.csv,2026-05-27,2026-06-07,,0,0,0,0,1,0,1,0,0,2,missing_location; unmatched_district,1
SIM-VR-00884,Drew,Sample,1990,9151 Shelbourne St,Victoria,V8N 1B8,48.411347,-123.368684,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2026-04-18,2026-05-06,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00885,Reese,Mock,1993,4343 Fort St,Saanich,V7A 1J3,48.487878,-123.341807,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2025-04-16,2026-04-29,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00886,Quinn,Placeholder,1989,4748 Bay St,Esquimalt,V0G 4V1,48.420087,-123.422685,Active,Esquimalt-Metchosin,Federal_Electors_Extract_2026Q2.csv,2025-12-09,2026-04-30,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00887,Cameron,Public,1962,6218 Bay St,Victoria,V8T 5J9,48.435385,-123.387549,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2024-10-07,2026-04-29,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00888,Hayden,Training,1964,2196 Cedar Hill Rd,Oak Bay,V6J 1N1,48.453541,-123.295525,Pending Review,Oak Bay-Gordon Head,VitalStats_Status_Update_2026Q2.csv,2025-06-02,2026-05-11,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00889,Parker,Practice,1979,9823 Tillicum Rd,Victoria,V3R 3C1,48.409103,-123.388671,Active,Victoria-Beacon Hill,Contact_Centre_Update_2026Q2.csv,2025-10-18,2026-06-08,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00890,Reese,Public,1996,2432 Pandora Ave,Victoria,VVV 999,49.27164,-122.859355,Active,Victoria-Swan Lake,VitalStats_Status_Update_2026Q2.csv,2025-02-27,2026-05-28,,0,0,0,1,0,1,1,0,1,4,invalid_postal_code; out_of_region; unmatched_district; stale_record,1
SIM-VR-00891,Reese,Training,1944,6657 Tillicum Rd,Victoria,V4Y 1H1,48.448667,-123.384247,Active,Oak Bay-Gordon Head,ICBC_Address_Update_2026Q2.csv,2025-09-01,2026-05-05,Victoria-Swan Lake,0,0,0,0,0,0,0,1,0,1,district_mismatch,1
SIM-VR-00892,Cameron,Training,1956,2183 Tillicum Rd,Esquimalt,V8V 7B8,48.408891,-123.409599,Active,Esquimalt-Metchosin,Online_Registration_Extract_2026Q2.csv,2025-08-03,2026-06-22,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00893,Quinn,Training,1977,2368 Admirals Rd,Saanich,V2R 3J6,48.469797,-123.343745,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2025-08-02,2026-05-04,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00894,Cameron,Sample,2004,2707 Gorge Rd,Victoria,V3H 4C2,48.425291,-123.362676,Active,Victoria-Beacon Hill,VitalStats_Status_Update_2026Q2.csv,2025-06-08,2026-04-29,Victoria-Beacon Hill,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00895,Reese,Sample,1948,6268 Fort St,Esquimalt,V6R 2B4,48.433243,-123.442695,Pending Review,Esquimalt-Metchosin,VitalStats_Status_Update_2026Q2.csv,2025-11-08,2026-05-10,Esquimalt-Metchosin,0,0,0,0,0,0,0,0,0,0,,1
SIM-VR-00896,Sam,Demo,1999,8507 Douglas St,Victoria,V9A 6A3,48.446331,-123.35447,Active,Victoria-Swan Lake,Online_Registration_Extract_2026Q2.csv,2025-06-19,2026-06-09,Victoria-Swan Lake,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00897,Casey,Mock,1951,4947 Fort St,Oak Bay,V1T 9J2,48.457772,-123.298072,Inactive,Oak Bay-Gordon Head,Federal_Electors_Extract_2026Q2.csv,2024-08-22,2026-05-31,Oak Bay-Gordon Head,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00898,Riley,Placeholder,1985,2110 Gorge Rd,Saanich,V6J 9N1,48.486531,-123.344362,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2026-05-21,2026-05-24,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00899,Morgan,Sample,2006,8092 Tillicum Rd,Saanich,V8V 7T6,48.473463,-123.366193,Active,Saanich South,VitalStats_Status_Update_2026Q2.csv,2024-08-03,2026-05-17,Saanich South,0,0,0,0,0,0,0,0,1,1,stale_record,1
SIM-VR-00900,Hayden,Demo,1972,3991 Shelbourne St,Saanich,V9X 3S7,48.494958,-123.360357,Active,Saanich South,Online_Registration_Extract_2026Q2.csv,2026-04-26,2026-05-20,Saanich South,0,0,0,0,0,0,0,0,0,0,,0
SIM-VR-00638,Taylor,Mock,2006,875 Cook St,Saanich,V1P 9E5,48.476354,-123.352902,Active,Saanich South,Contact_Centre_Update_2026Q2.csv,2024-09-05,2026-06-25,Saanich South,1,1,0,0,0,0,0,0,1,3,duplicate_id; duplicate_person_address; stale_record,1
SIM-VR-00091,Parker,Public,1975,2809 Fort St,Oak Bay,V9H 0B2,48.425921,-123.319152,Active,Oak Bay-Gordon Head,Online_Registration_Extract_2026Q2.csv,2025-04-21,2026-06-19,Oak Bay-Gordon Head,1,1,0,0,0,0,0,0,1,3,duplicate_id; duplicate_person_address; stale_record,1
